,dec_1_drift_from_origin,dec_2_drift_from_origin,dec_3_drift_from_origin,dec_4_drift_from_origin,dec_5_drift_from_origin,dec_6_drift_from_origin
358,0.85031855,0.8612144,0.86340463,0.8763593,0.8847254,0.87094927
359,0.8237281,0.82946885,0.8300251,0.8069988,0.80734134,0.7721779
360,0.7855483,0.77993,0.78962684,0.7782506,0.78020394,0.7849051
361,0.7950554,0.7929093,0.80302775,0.78946096,0.7706542,0.72380173
362,0.82216835,0.8183774,0.8399232,0.8238599,0.801775,0.7754502
363,0.798692,0.80300593,0.816565,0.7888916,0.786574,0.7552496
364,0.8149836,0.81694746,0.8318761,0.8081253,0.79699224,0.77032924
365,0.8488617,0.8545515,0.8703729,0.8559815,0.84302604,0.82445407
366,0.6592088,0.66805315,0.6737094,0.6492859,0.644495,0.61355484
367,0.59952164,0.60700214,0.61457884,0.58857405,0.58422184,0.58490646
368,0.03218025,0.03308165,0.031746745,0.028628647,0.025368571,0.022405803
369,0.8079176,0.79857665,0.80670667,0.7834605,0.7822326,0.74729
370,0.76584905,0.7731236,0.7810068,0.7640027,0.73708963,0.6762941
371,0.7085768,0.7029027,0.70860654,0.6845722,0.6830669,0.68711394
372,0.91755843,0.9210123,0.9135471,0.8950064,0.88227165,0.89153934
373,0.87969977,0.8791712,0.8882698,0.87058413,0.8701855,0.8239616
374,0.096265554,0.099214196,0.10051775,0.09699762,0.09589225,0.086518824
375,1.0215334,1.0248034,1.0035832,1.0037942,0.9794964,0.90536284
376,0.8474283,0.8534914,0.86435306,0.8430202,0.8282726,0.7956303
377,0.13804698,0.14025623,0.1443088,0.136599,0.13004136,0.12300676
378,0.600703,0.600678,0.61798155,0.59409094,0.57729137,0.5672976
379,0.8063281,0.80912215,0.8156755,0.79354024,0.7750246,0.7395344
380,0.83237505,0.8327753,0.8484913,0.8454367,0.86693084,0.85462165
381,0.4534248,0.4572115,0.46276814,0.44897723,0.44949138,0.44355464
382,0.033820927,0.035074353,0.03377539,0.031111479,0.028775096,0.026301265
383,0.7244204,0.7316567,0.7443968,0.7386904,0.7102873,0.70320237
384,0.6453768,0.6561925,0.66188645,0.64480937,0.6441947,0.6262541
385,1.0066752,1.0213578,1.0183039,0.9903054,1.0125504,1.0133101
386,0.75533634,0.7618393,0.7653211,0.7695999,0.79144114,0.7827563
387,0.8956548,0.8887683,0.8896952,0.89319825,0.8859788,0.8917086
388,0.109992385,0.10997695,0.11216605,0.1034047,0.097572625,0.09005964
389,0.8132118,0.8085341,0.8082152,0.80610347,0.7923585,0.7739654
390,0.8543267,0.863324,0.8690557,0.85136783,0.82682836,0.79164374
391,0.5555228,0.5617852,0.5753586,0.5525294,0.5315632,0.53884435
392,0.3883618,0.39266217,0.4099365,0.3943193,0.4044401,0.39586812
393,0.5541018,0.55871224,0.57249784,0.54692686,0.5397398,0.5314603
394,0.8764368,0.88236713,0.8899399,0.8707258,0.8544519,0.8579073
395,0.7655748,0.7783616,0.7910019,0.77065,0.7605107,0.72693706
396,0.7094651,0.7138729,0.72884905,0.70182586,0.6962154,0.654265
397,0.8928971,0.89456993,0.9039109,0.89053553,0.87381876,0.8688515
398,0.040744603,0.04119414,0.040948987,0.040064335,0.038995445,0.037971973
399,0.70141137,0.7042484,0.7153207,0.6884247,0.6904516,0.6667789
400,0.83116853,0.8255636,0.81755257,0.8194182,0.8057662,0.7925726
401,0.76098293,0.7596476,0.766257,0.7570009,0.76073295,0.726465
402,0.13544184,0.13547266,0.14002287,0.13146996,0.12848139,0.12236297
403,0.1320976,0.14099538,0.1323005,0.122835755,0.11479461,0.116556406
404,0.013502359,0.013741851,0.013395011,0.012763262,0.012493789,0.012161136
405,0.8639175,0.8670333,0.8789628,0.8721888,0.85577834,0.8367431
406,0.30577528,0.30633134,0.318906,0.29797918,0.29198325,0.29094124
407,0.89882135,0.9065282,0.9066129,0.90027666,0.8998984,0.9012256
408,0.5736728,0.570925,0.58121705,0.5670551,0.56519026,0.57566255
409,0.021425009,0.021900952,0.021171033,0.02053094,0.019056082,0.017897129
410,0.9926264,0.9877857,0.99804795,1.0134946,1.0002663,0.9905598
411,0.16380513,0.16490275,0.17019385,0.16391593,0.15608418,0.15147018
412,0.63558125,0.6399244,0.6496898,0.6408787,0.6455305,0.67046195
413,0.019367337,0.019712448,0.019310892,0.019024968,0.018882751,0.018731952
414,0.7626652,0.76962674,0.77308583,0.7492653,0.737376,0.72575366
415,0.64162743,0.6498633,0.658429,0.6260396,0.613577,0.53942764
416,0.24857736,0.24864542,0.25503296,0.24341339,0.24205226,0.24488962
417,0.905545,0.89897573,0.9026531,0.90584713,0.90379447,0.9024392
418,0.8478606,0.83721554,0.85251033,0.83278024,0.8350988,0.7980587
419,0.77929544,0.78405285,0.7962401,0.7797543,0.769734,0.75420743
420,0.7065859,0.70969105,0.7219093,0.7074517,0.6882417,0.6728227
421,0.81653297,0.8268101,0.8358263,0.8141178,0.80257756,0.76991194
422,0.82638633,0.822371,0.81304735,0.8244847,0.8136987,0.79714644
423,0.8200356,0.8222593,0.83648765,0.8151014,0.7962563,0.7603926
424,0.80973035,0.82044655,0.831901,0.8139889,0.80116963,0.7760966
425,0.69435346,0.70295763,0.72052747,0.6950011,0.6783731,0.6684253
426,0.21389621,0.21439898,0.22333294,0.20892829,0.20009023,0.19137466
427,0.33276993,0.33404654,0.342488,0.33959407,0.33436674,0.34304804
428,0.76899946,0.7778059,0.78944165,0.7655493,0.7453027,0.72288203
429,0.7863463,0.79587615,0.80417156,0.782917,0.7952897,0.81925666
430,0.77418905,0.76882863,0.78331643,0.77842045,0.77575475,0.76262516
431,0.8515337,0.8458738,0.84106576,0.8389694,0.8500953,0.8467541
432,0.82212865,0.8173955,0.8356403,0.81829935,0.7991425,0.76500297
433,0.73018205,0.7334663,0.7518804,0.72730386,0.71073043,0.6756981
434,0.041523397,0.042654872,0.03960949,0.037098765,0.032652855,0.029827595
435,0.07820088,0.07922983,0.07984245,0.07684147,0.07356882,0.070955396
436,0.7270671,0.7242164,0.73755443,0.71164274,0.71835816,0.6936084
437,0.8084298,0.80927867,0.81824744,0.8103138,0.80176926,0.75407815
438,0.87185854,0.8837622,0.88840365,0.878373,0.8755715,0.83514524
439,0.91689914,0.91513366,0.9060809,0.92075837,0.90603054,0.90495884
440,0.7697289,0.76545906,0.7760927,0.75747937,0.7488986,0.72749096
441,0.23131293,0.2356934,0.2437607,0.23481083,0.22932231,0.23429698
442,0.16649526,0.1690355,0.17797565,0.16494268,0.15852046,0.14832944
443,0.9179072,0.91209555,0.9185994,0.9127821,0.9071152,0.9274663
444,0.82068443,0.83005357,0.83327496,0.84253436,0.87268263,0.85244036
445,0.73433995,0.7318176,0.7282053,0.7438097,0.78432465,0.76314336
446,0.14645594,0.14878833,0.15444434,0.14322942,0.13620412,0.12991905
447,0.103746116,0.10597026,0.107227504,0.10441458,0.10022104,0.09964132
448,0.02920854,0.029149413,0.028996944,0.027465343,0.025796413,0.02225846
449,0.8155342,0.82071066,0.8246591,0.803467,0.80581886,0.7896928
450,0.8672036,0.8662089,0.86695695,0.8502901,0.8593819,0.8140426
451,0.6078618,0.6129396,0.62842274,0.6048522,0.58414745,0.55845636
452,0.8618023,0.8706586,0.88495636,0.876513,0.86477345,0.82598984
453,0.7201944,0.7158096,0.7286242,0.6929186,0.6623515,0.6178196
454,0.72107804,0.7266636,0.73267055,0.7106937,0.7090852,0.66632575
455,0.94397426,0.9357333,0.93081725,0.94185364,0.9602318,0.95450145
456,0.44217736,0.4431303,0.45154482,0.4410498,0.44634444,0.4471854
457,0.70286286,0.6991396,0.70537496,0.6848887,0.68273926,0.65141964
458,0.17842138,0.17869014,0.18224049,0.17552096,0.17129254,0.16103101
459,0.7546491,0.7517173,0.75741327,0.7445059,0.7487831,0.7733855
460,1.0003523,1.0064617,1.0209979,1.0389495,1.0208527,0.954785
461,0.82854366,0.831827,0.8359307,0.8375711,0.8404721,0.8224133
462,0.85399747,0.84744775,0.8496212,0.82844514,0.8073814,0.7866074
463,0.4410137,0.4477656,0.45390505,0.44526386,0.44474488,0.4412213
464,0.8357812,0.8324294,0.8369986,0.83032143,0.82733107,0.8325783
465,0.6611397,0.66579276,0.67931783,0.6498684,0.6421463,0.6458179
466,0.5657792,0.5650617,0.57913923,0.5543819,0.519993,0.48505062
467,0.85162187,0.8496304,0.8590635,0.8510707,0.8354394,0.8307362
468,0.7286135,0.7404545,0.7455394,0.7264163,0.6983795,0.6481836
469,0.93866783,0.93613243,0.9216223,0.90986085,0.90524596,0.8595669
470,0.13050783,0.13663739,0.12586516,0.12806594,0.118010044,0.11494547
471,0.05217111,0.052633286,0.05242306,0.05178517,0.051157653,0.050856054
472,0.82125205,0.82409316,0.8286061,0.818457,0.81376815,0.813002
473,0.25789988,0.2600065,0.27221596,0.25684798,0.2483573,0.24104965
474,0.94370383,0.9432124,0.9413933,0.9384601,0.9250523,0.86542857
475,0.28995496,0.29408765,0.30400068,0.29140675,0.27929974,0.2643171
476,0.6278462,0.62907845,0.638939,0.62984884,0.62634647,0.6315197
477,0.8826889,0.88463163,0.89247155,0.88440406,0.89680195,0.8917707
478,0.051920474,0.052571177,0.05370593,0.04899144,0.04690212,0.043973923
479,0.850555,0.8532658,0.8640595,0.8554817,0.844468,0.81306297
480,0.77959675,0.782575,0.7964356,0.79140174,0.78891224,0.7870952
481,0.7121699,0.7057129,0.71278614,0.7050418,0.69671774,0.70358396
482,0.8342094,0.8416022,0.8521702,0.8396133,0.82906157,0.773903
483,0.65552545,0.664516,0.673252,0.6451642,0.61472464,0.5820308
484,0.016682625,0.016978502,0.016765416,0.016086996,0.015122235,0.014155388
485,0.8047629,0.8067951,0.8101389,0.7988074,0.8002136,0.78719324
486,0.03412795,0.03539884,0.03308958,0.02961713,0.02506429,0.022344828
487,0.8264093,0.8327142,0.839629,0.8262561,0.8107116,0.7813102
488,0.87531024,0.87659955,0.8827042,0.86567473,0.8690102,0.8137723
489,0.05678737,0.058217227,0.057005525,0.051532626,0.045307577,0.040746868
490,0.76847124,0.76951003,0.770365,0.7510248,0.7204394,0.68427
491,0.99567914,1.0036367,0.9924799,0.97745603,0.982843,0.9502448
492,0.7094693,0.7165631,0.7290535,0.69941294,0.68021023,0.623549
493,0.8649297,0.86564684,0.88159937,0.86474,0.8535645,0.82995373
494,0.91667753,0.9167708,0.91796744,0.9018091,0.91007674,0.85465884
495,0.7928479,0.799452,0.8135675,0.8016094,0.7824804,0.7654192
496,0.40040326,0.3990997,0.41384882,0.40824527,0.40265524,0.41993898
497,0.7218075,0.7245444,0.745455,0.73150957,0.7328719,0.7266824
498,0.6482322,0.642934,0.6580214,0.6492799,0.65458035,0.6569674
499,0.7287798,0.7283753,0.74107987,0.73570645,0.72845596,0.7170023
500,0.87885296,0.8908756,0.89516276,0.86714196,0.84874403,0.82686186
501,0.8782327,0.87324774,0.87663287,0.8710953,0.8769213,0.86004114
502,0.8519064,0.8492274,0.8586093,0.8634846,0.86134326,0.84929127
503,0.73950326,0.74587226,0.75749195,0.73505765,0.716295,0.6853256
504,0.06308383,0.06465292,0.06369758,0.061770678,0.058766663,0.057161808
505,0.84510636,0.8445471,0.85890025,0.8425298,0.8287967,0.83153087
506,0.8835615,0.89680415,0.91800505,0.88700306,0.86073047,0.828442
507,0.9355969,0.9424134,0.94400585,0.9438498,0.9292371,0.91926616
508,0.83037287,0.8235868,0.82912064,0.8078615,0.8082285,0.78679514
509,0.64291,0.65240854,0.6629555,0.63172305,0.61352646,0.5676303
510,0.52532667,0.5273988,0.5379081,0.51406205,0.5054518,0.49854302
511,0.41392875,0.41637468,0.43236035,0.41849196,0.41827416,0.43469036
512,0.7044675,0.7152643,0.7189868,0.6981337,0.69203776,0.6808962
513,0.06759137,0.0679546,0.06837505,0.065310776,0.061089993,0.057476938
514,0.66894436,0.6639474,0.66702104,0.6456781,0.64164555,0.60150015
515,0.8808326,0.89638996,0.90459025,0.8894015,0.8711375,0.8512542
516,0.04692799,0.048322678,0.051257968,0.047822297,0.04469329,0.04130292
517,0.5078778,0.50737655,0.51943064,0.4988578,0.4969331,0.5048392
518,0.687851,0.6932523,0.7085777,0.69235885,0.68269455,0.721377
519,0.8074525,0.8096004,0.81502193,0.8003158,0.7912105,0.76194656
520,0.16184717,0.16488743,0.16720295,0.15557897,0.15102863,0.14312983
521,0.61793005,0.6237005,0.63700074,0.62071276,0.5979638,0.5814514
522,0.41191047,0.4173538,0.43133724,0.42123127,0.42053592,0.42404628
523,1.0037938,1.0068022,0.9989372,1.0044016,0.9951686,0.9298318
524,0.822803,0.8338393,0.8460551,0.8331629,0.8073372,0.7997108
525,0.92247236,0.9207408,0.9203886,0.9156916,0.9321012,0.93983763
526,0.80823976,0.8121162,0.8312512,0.8164257,0.80783546,0.780743
527,0.027811885,0.028042078,0.027647972,0.026962996,0.026201248,0.025873542
528,0.6445328,0.6479112,0.66313726,0.6509819,0.64247656,0.6648252
529,0.8104539,0.8162468,0.8203232,0.80244946,0.78419363,0.7979238
530,0.04474187,0.04512334,0.046399117,0.044787288,0.04052621,0.038698256
531,0.80933255,0.80970013,0.8100301,0.8077685,0.7881208,0.7195561
532,0.75921094,0.7566836,0.7623166,0.7329736,0.7075981,0.6949324
533,0.018054664,0.018232048,0.017890573,0.01725936,0.016847253,0.016565263
534,0.8343483,0.8341149,0.8347783,0.83517337,0.8333969,0.85030663
535,0.21840787,0.21852368,0.22644997,0.20869195,0.20125586,0.18322647
536,0.9249971,0.92394435,0.9316013,0.9198394,0.9081505,0.8967286
537,0.7044107,0.70789564,0.7114917,0.6909113,0.67900777,0.6298676
538,0.022986174,0.024376988,0.023412943,0.021015406,0.018848658,0.019162595
539,0.76452386,0.7706207,0.78078085,0.7686908,0.7617044,0.7427788
540,0.71918595,0.72328043,0.725082,0.7078362,0.6937859,0.65904856
541,0.35345423,0.35190362,0.3712299,0.3543616,0.34973603,0.34516126
542,0.64314663,0.6517767,0.6636773,0.6365943,0.60772467,0.5647161
543,0.4369173,0.43943655,0.44905573,0.43119103,0.44467193,0.43355256
544,0.8122569,0.8157304,0.82477444,0.8117502,0.79004514,0.7898706
545,0.5151115,0.51014984,0.5195446,0.5042039,0.5192443,0.5223451
546,0.024146676,0.024777532,0.02389419,0.022135973,0.020789146,0.019408882
547,0.9277509,0.92218053,0.91533244,0.90362936,0.8956614,0.87994874
548,0.77535653,0.76314366,0.7806558,0.75674605,0.7519469,0.72637683
549,0.86457735,0.8594168,0.8636284,0.8643565,0.85182226,0.8372699
550,0.21447903,0.21713954,0.22575808,0.21342766,0.20755911,0.20840847
551,0.80350447,0.80386734,0.8238992,0.8201821,0.81697893,0.78098035
552,0.6521812,0.6512977,0.6670394,0.6501557,0.630566,0.62181664
553,0.785516,0.7863419,0.7936225,0.7822342,0.77401894,0.78458124
554,0.64428234,0.64359486,0.6391177,0.6383781,0.65763223,0.6311684
555,0.93786156,0.9509663,0.9486107,0.9554297,0.96564776,0.94246626
556,0.7487091,0.7439883,0.7594565,0.7581512,0.74708843,0.73941725
557,0.76559794,0.779079,0.78572726,0.7662955,0.73982203,0.71207047
558,0.7702434,0.7660404,0.77478206,0.76765525,0.7560861,0.6959671
559,0.84763587,0.85014445,0.8578232,0.85269207,0.83677816,0.8026722
560,0.08181363,0.08502591,0.087325454,0.08017731,0.07634592,0.07347405
561,0.013728619,0.0138760805,0.013703287,0.013258338,0.012821317,0.012263119
562,0.6664201,0.6788749,0.6913767,0.6824403,0.6646575,0.6209288
563,0.8590671,0.8598405,0.8644045,0.86221546,0.8496659,0.81701875
564,0.7390026,0.73939383,0.7406727,0.72921956,0.72399974,0.6914095
565,0.83385074,0.8319507,0.84239066,0.8342901,0.82063067,0.79775774
566,1.0353855,1.0401547,1.0397713,1.0196227,1.0241026,0.98657864
567,0.11607045,0.11732334,0.11865187,0.10851872,0.100257635,0.0949865
568,0.9147362,0.9205226,0.92777896,0.9203993,0.9134995,0.91744757
569,0.7323787,0.7455288,0.7577262,0.7366291,0.72038394,0.70883465
570,0.9800744,0.98846096,0.9845645,0.9853067,0.9778483,0.93316257
571,0.6755929,0.68026876,0.69147754,0.6757159,0.66891205,0.6398643
572,0.91108936,0.91503155,0.91377836,0.90225875,0.8902721,0.86345685
573,0.98910034,0.97340196,1.0067317,1.0184118,1.0009137,1.0075243
574,0.75485885,0.7577289,0.76267445,0.7426776,0.7432358,0.72815585
575,0.902462,0.90638965,0.91169417,0.8994236,0.8901407,0.89415646
576,1.0304644,1.0274088,1.0228487,1.038897,1.034323,1.0389658
577,0.05526334,0.057501554,0.056901515,0.052397788,0.046104312,0.040203214
578,0.7470513,0.7563924,0.766786,0.73634386,0.72624004,0.6792378
579,0.53890705,0.5488348,0.5541836,0.5427508,0.5546849,0.57546043
580,0.8792271,0.8795982,0.8992011,0.88942266,0.8802745,0.87672687
581,0.81632924,0.82383066,0.8387456,0.82083523,0.81163275,0.8121958
582,0.7844847,0.78545165,0.78822374,0.7655154,0.751837,0.7008723
583,0.87522745,0.87932765,0.8822596,0.8872935,0.8708394,0.8545325
584,0.35086256,0.35669613,0.33807474,0.33761603,0.3437569,0.4028228
585,0.6111071,0.6163367,0.6277816,0.5917353,0.5504081,0.5103632
586,0.28548574,0.28458488,0.30111438,0.2937792,0.2969013,0.31520945
587,0.029809892,0.030163646,0.029848814,0.029742837,0.028712213,0.027864456
588,0.89621156,0.90314627,0.90660816,0.8980346,0.88990843,0.83832
589,0.6099468,0.60698956,0.6221732,0.609856,0.61023635,0.61496705
590,0.7654426,0.77419186,0.7923659,0.7694114,0.7584162,0.7663767
591,0.37368166,0.37152046,0.37302852,0.36063218,0.36014813,0.38290817
592,0.8830125,0.8928419,0.89122665,0.9009166,0.8914374,0.90289646
593,0.50774103,0.52177083,0.53604937,0.49034745,0.44450766,0.38741642
594,0.8994162,0.9026609,0.90893453,0.8979705,0.90476096,0.87335795
595,0.016042233,0.016907692,0.016504228,0.014869332,0.013563812,0.013144016
596,0.036257327,0.03811109,0.034710467,0.030653536,0.025246799,0.020014048
597,0.82373226,0.826344,0.8384466,0.8289483,0.8315624,0.810264
598,0.79486644,0.80300033,0.8133257,0.78662735,0.76338154,0.7342844
599,1.0008062,0.99626,0.9805275,0.99995655,1.0041304,1.0014417
600,0.8652385,0.8681874,0.8672174,0.8541252,0.8333731,0.819687
601,0.85082006,0.86249506,0.8689219,0.85100764,0.8406452,0.8244703
602,0.8278879,0.83947057,0.8346191,0.83054286,0.81325996,0.75666106
603,0.71032333,0.71377945,0.71577346,0.6986922,0.68863106,0.6606258
604,0.018071711,0.018298388,0.01802826,0.017476916,0.016724586,0.016485453
605,0.9591888,0.9705128,0.95870197,0.94168454,0.9658268,0.99096423
606,0.2808488,0.28174055,0.29879177,0.2836951,0.26743668,0.26287806
607,0.75857794,0.7651175,0.7736983,0.77610904,0.7548297,0.7511904
608,0.42144537,0.417435,0.4329232,0.41789174,0.41352493,0.41944575
609,0.59295624,0.60725677,0.6148552,0.58079404,0.54170036,0.5314945
610,0.462393,0.47383034,0.4660657,0.43735445,0.43372214,0.3652261
611,0.7378652,0.7329935,0.74479735,0.71270365,0.7045315,0.719888
612,0.11535776,0.11615676,0.11311525,0.10978621,0.10564786,0.10296166
613,0.05554241,0.055966914,0.055495203,0.055161297,0.0543288,0.054837584
614,0.23454183,0.23574418,0.2429583,0.22797841,0.21838355,0.19912726
615,0.7290293,0.72473437,0.7418852,0.7244111,0.71360314,0.70252603
616,0.60992986,0.6176857,0.631945,0.6361491,0.6070702,0.59152615
617,0.8123734,0.8232358,0.8309502,0.8177866,0.8142564,0.79523855
618,0.3472882,0.3498906,0.36802894,0.3497843,0.344886,0.34964454
619,0.8220707,0.83087695,0.8405998,0.82190424,0.8104722,0.7830746
620,0.785787,0.7847895,0.7866187,0.7787827,0.78013355,0.7480204
621,0.9691208,0.96145886,0.9654342,0.96128625,0.95339096,0.94484484
622,0.9535482,0.9432095,0.9498421,0.9252364,0.9500039,1.0159645
623,0.91572964,0.91496766,0.9090754,0.922422,0.93251795,0.92116344
624,0.9618912,0.950765,0.96199673,0.957764,0.9516604,0.9857714
625,0.64523625,0.644042,0.66041815,0.6406553,0.65686697,0.6264608
626,0.791609,0.79127085,0.80102175,0.78309333,0.77346635,0.79447603
627,0.15015662,0.15323722,0.1582843,0.14161855,0.13660443,0.124331295
628,0.15030497,0.15084845,0.15220869,0.14679325,0.1417113,0.1415078
629,0.8671717,0.87356967,0.87614655,0.8600339,0.8468842,0.8059863
630,0.21266776,0.2163831,0.22338843,0.21181327,0.20722848,0.1967274
631,0.74093217,0.7483472,0.7547878,0.72576404,0.72214925,0.71181846
632,0.8046086,0.80802107,0.809914,0.78574824,0.7858463,0.77591676
633,0.77289397,0.77774405,0.78552014,0.77780825,0.7573282,0.7261445
634,0.9212486,0.9311013,0.9304406,0.9273763,0.93359554,0.94710445
635,0.83042383,0.8215816,0.81725574,0.8180032,0.80567575,0.8033116
636,0.43756515,0.4353928,0.44994485,0.43822813,0.4314084,0.42911178
637,0.6887667,0.6911148,0.70926666,0.68998635,0.68978125,0.66825724
638,0.8382056,0.8402953,0.8506519,0.8379692,0.8430482,0.83985615
639,0.041796386,0.043455064,0.043198645,0.04010248,0.036844075,0.030352771
640,0.57190347,0.5807168,0.597031,0.5702473,0.57200813,0.5456846
641,0.23982227,0.24207473,0.24619347,0.22674644,0.22172916,0.18684196
642,0.902997,0.9063495,0.9072504,0.8881029,0.88891345,0.8713468
643,0.5443518,0.5539098,0.5715362,0.5419741,0.5420042,0.5293266
644,0.921119,0.9284126,0.9379196,0.91287285,0.9118734,0.86259294
645,0.22515774,0.22608167,0.23909616,0.21771735,0.21008778,0.19103885
646,0.77676964,0.7818644,0.7907683,0.76426804,0.74731576,0.71194816
647,0.74775547,0.7605913,0.7664097,0.74712,0.72620296,0.6861551
648,0.7528946,0.7559924,0.7589676,0.7404402,0.7129146,0.691214
649,0.88408846,0.89150906,0.897227,0.8987119,0.9028194,0.8669107
650,0.4834646,0.48378754,0.48594975,0.47745466,0.48111385,0.47083628
651,0.75400823,0.76364446,0.7744265,0.76149297,0.7664045,0.75998867
652,0.65562654,0.6543953,0.6691522,0.66560036,0.67683566,0.6745665
653,0.9237153,0.93036,0.9311849,0.9301025,0.94452864,0.80864275
654,0.014467061,0.014916778,0.014451146,0.013081372,0.0118505955,0.010670066
655,0.61391294,0.6194356,0.63252425,0.6134937,0.6253577,0.6311934
656,0.79291975,0.79673195,0.81278706,0.78644073,0.77774537,0.7838969
657,0.9915909,0.9921479,0.98536384,1.0053979,0.9889856,0.95781744
658,0.5108579,0.50948966,0.5314022,0.51171046,0.51302564,0.49822474
659,0.90712786,0.9047604,0.90095264,0.8843007,0.873703,0.8641168
660,0.75283575,0.75557107,0.7742003,0.7780379,0.80024296,0.75566566
661,0.88956964,0.89434063,0.90499854,0.88586783,0.8827561,0.86024624
662,0.8732282,0.87240285,0.8772199,0.87183475,0.8683548,0.8473278
663,0.7864598,0.78703547,0.7922461,0.78616005,0.7657227,0.7856657
664,0.9065621,0.9131931,0.9128134,0.8958993,0.8904999,0.8855715
665,0.72146255,0.7180035,0.71275675,0.697966,0.69645894,0.70830846
666,0.7903445,0.8060311,0.81603706,0.7948212,0.7832191,0.72716826
667,0.79973054,0.80214226,0.81256485,0.80137604,0.80478865,0.7758033
668,0.1807369,0.18166327,0.17290461,0.1880821,0.18917322,0.17278492
669,0.87940884,0.87919176,0.88499236,0.8728331,0.864815,0.81476253
